Seconds,Temperature,Pressure,Humidity,Gas resistance,Waterproof temperature,Ammonia
0.921661376953125,23.74,1008.23,50.133,100904.11401483217,0,22.125,100
0.8651533126831055,23.74,1008.23,50.133,101147.84255559143,0,22.125,101
0.906623363494873,23.75,1008.26,50.151,101638.84908194402,0,22.125,101
0.888981819152832,23.76,1008.26,50.153,101515.6510807782,0,22.125,101
0.9095981121063232,23.75,1008.28,50.2,101025.83128367667,0,22.125,101
0.9384634494781494,23.75,1008.27,50.212,100540.71563837417,0,22.187,101
0.8801252841949463,23.74,0,50.205,94817.54408431874,0,22.125,101
0.8690850734710693,23.72,0,50.258,91104.40598540641,0,22.187,101
0.8972914218902588,23.7,1008.3,50.329,98068.41520965031,0,22.187,101
0.9333202838897705,23.75,1008.3,50.351,101270.14889709305,0,22.187,101
0.9085373878479004,23.74,0,50.305,94710.31894724087,0,22.125,101
0.8551440238952637,23.72,1008.28,50.374,99348.06774444522,0,22.125,100
0.922635555267334,23.76,1008.26,50.398,101331.41305363674,0,22.187,100
0.8668873310089111,23.77,1008.26,50.387,102134.6459159599,0,22.187,101
0.902637243270874,23.79,0,50.312,94101.62306574486,0,22.187,100
0.9307928085327148,23.76,0,50.33,92615.61776895337,0,22.125,101
0.9152817726135254,23.75,1008.29,50.392,98878.89386234745,0,22.187,101
0.9083056449890137,23.79,1008.27,50.378,100904.11401483217,0,22.187,101
0.895087718963623,23.81,0,50.293,95574.97242858635,0,22.187,101
0.9462034702301025,23.77,1008.27,50.323,100239.87716597876,0,22.187,101
0.8786323070526123,23.8,1008.26,50.321,102196.9608322611,0,22.187,101
0.9066565036773682,23.81,1008.28,50.27,103140.89367788332,0,22.187,101
0.8953347206115723,23.82,1008.28,50.228,104361.8703240771,0,22.187,101
0.9238555431365967,23.83,0,50.165,94686.76290270373,0,22.187,101
0.9029891490936279,23.79,1008.27,50.252,101700.56028471586,0,22.187,101
0.8561928272247314,23.82,1008.28,50.24,102572.45304074408,0,22.187,100
1.0507864952087402,23.83,1008.27,50.209,104102.42626614428,0,22.187,101
0.9023120403289795,23.84,1008.25,50.209,104231.98684889858,0,22.187,101
0.895817756652832,23.83,1008.27,50.17,103715.66987642308,0,22.187,101
0.8784801959991455,23.83,1008.27,50.185,103331.7765815594,0,22.187,101
0.9448826313018799,23.82,0,50.165,94686.76290270373,0,22.187,101
0.9005615711212158,23.8,1008.24,50.258,100359.99625405407,0,22.187,101
0.9674906730651855,23.84,1008.26,50.256,102824.31787797506,0,22.125,101
0.929884672164917,23.84,1008.28,50.275,103459.42485645664,0,22.187,101
0.8983373641967773,23.85,1008.25,50.287,104361.8703240771,0,22.187,101
0.8756909370422363,23.86,1008.26,50.162,108696.15185101591,0,22.187,101
0.8636677265167236,23.86,1008.23,49.61,108908.17198237052,0,22.187,101
0.8582806587219238,23.86,1008.26,49.357,107372.29452693244,0,22.187,100
0.882469892501831,23.85,0,49.325,96264.86731209357,0,22.187,101
0.9257128238677979,23.81,0,49.485,94603.33605021639,0,22.187,100
1.0282421112060547,23.79,1008.24,49.708,100420.16381885637,0,22.187,100
0.9261980056762695,23.8,1008.25,49.794,102572.45304074408,0,22.125,100
0.969775915145874,23.8,0,49.836,94579.833185556,0,22.125,100
0.9080371856689453,23.74,0,49.985,93234.23413285869,0,22.125,101
0.9055323600769043,23.74,1008.23,50.145,99171.60669730579,0,22.125,100
0.8756718635559082,23.77,1008.25,50.205,101577.21272599317,0,22.125,100
0.9146950244903564,23.77,0,50.195,95357.33233075554,0,22.125,100
0.8702571392059326,23.73,1008.24,50.288,100420.16381885637,0,22.125,100
0.8995571136474609,23.76,1008.22,50.333,102259.35183515261,0,22.125,100
0.9331121444702148,23.78,1008.24,50.374,103459.42485645664,0,22.125,99
0.8990969657897949,23.8,1008.24,50.428,103908.68818629884,0,22.125,100
0.9322569370269775,23.79,1008.24,50.487,104819.02276851998,0,22.125,100
0.8773477077484131,23.8,1008.22,50.485,104753.47022019664,0,22.125,100
0.9571473598480225,23.79,0,50.402,95824.29811761883,0,22.125,100
1.0109150409698486,23.77,1008.26,50.472,102824.31787797506,0,22.125,101
0.8719074726104736,23.62,1008.25,50.696,91303.04523646749,0,22.125,100
0.9366464614868164,23.73,1008.26,50.732,97725.12028448436,0,22.125,99
0.8753643035888672,23.77,1008.25,50.704,100782.68968767498,0,22.125,100
0.937847375869751,23.77,1008.2,50.626,102509.679506499,0,22.125,100
0.9237105846405029,23.79,1008.22,50.602,103140.89367788332,0,22.125,100
0.8573904037475586,23.8,1008.23,50.554,104426.9335237714,0,22.125,100
0.8939905166625977,23.79,1008.22,50.55,0,0,22.125,100
0.8695230484008789,23.88,0,50.579,0,0,22.125,100
0.9169301986694336,23.79,1008.22,50.636,0,0,22.125,100
0.9265422821044922,23.8,1008.23,50.655,0,0,22.125,100
0.9175281524658203,23.79,1008.21,50.638,0,0,22.125,99
0.9379596710205078,23.79,1008.24,50.69,105016.17359881599,0,22.125,99
0.9358091354370117,23.83,1008.24,50.706,0,0,22.125,99
0.9219388961791992,23.83,0,50.768,95225.05889216054,0,22.125,100
0.952601432800293,23.79,1008.22,51.242,0,0,22.125,100
0.9169602394104004,23.83,0,51.45,93996.01013120246,0,22.125,100
0.9447698593139648,23.81,1008.23,51.66,101086.80010271366,0,22.125,101
0.9235119819641113,23.82,1008.24,0,94101.62306574486,0,22.125,100
1.1878948211669922,22.43,1009.53,60.881,4596.108517956201,0,0,114
0.9652309417724609,22.59,1009.52,60.517,8270.623571686754,0,85.0,110
0.8959076404571533,22.62,1009.52,60.184,14745.218290930054,0,21.5,115
0.9200115203857422,0,1009.57,59.937,22808.234443555993,0,21.5,108
0.9688315391540527,22.65,1009.54,59.707,31119.22076466359,0,21.5,107
1.1103389263153076,22.79,1009.53,59.58,0,0,0,107
1.0680959224700928,22.71,1009.52,59.358,46990.87112037103,0,0,108
0.975945234298706,22.73,1009.53,59.226,53267.09287663539,0,21.5,111
1.0664575099945068,22.76,1009.53,59.133,58884.82562852172,0,0,107
1.1136250495910645,22.8,1009.53,59.052,63869.39044370275,0,0,107
1.12199068069458,22.81,1009.51,58.946,68185.27762911304,0,0,109
1.0192039012908936,0,1009.53,58.9,71260.11359849604,0,21.5,108
0.9605727195739746,0,1009.55,58.835,74558.93482841972,0,21.5,109
0.8789186477661133,22.85,1009.52,58.774,77311.9971913337,0,21.5,108
0.9046494960784912,22.87,1009.5,58.667,80122.5712927243,0,21.5,109
0.8785152435302734,0,1009.56,58.619,82166.34126378786,0,21.5,108
1.124854564666748,22.91,1009.53,58.552,83476.69675958181,0,0,108
1.1211981773376465,22.9,1009.53,58.501,85522.51483482822,0,0,108
1.1615309715270996,22.9,1009.55,58.448,86226.92151419823,0,0,107
1.136587142944336,22.94,1009.54,58.41,88880.66162027197,0,0,108
1.1716184616088867,22.94,1009.52,58.37,89737.76930031304,0,0,110
1.1099967956542969,22.95,1009.53,58.312,89641.71964772756,0,0,107
0.9897651672363281,22.94,1009.5,58.278,90513.6405558785,0,21.5,107
1.0572574138641357,22.95,1009.52,58.214,92309.37784998603,0,0,108
1.1006438732147217,22.95,1009.53,58.174,91303.04523646749,0,0,111
0.9650864601135254,0,1009.52,58.166,93234.23413285869,0,21.5,109
0.9636940956115723,22.99,1009.5,58.128,93966.48004864706,0,21.5,107
1.1170241832733154,22.97,1009.5,58.085,93338.14120117592,0,0,108
0.8774118423461914,22.93,1009.53,58.116,92106.34055020178,0,21.5,107
1.0909831523895264,23.11,1009.5,58.132,95140.68119142944,0,0,109
1.0760855674743652,23.02,1009.5,58.062,94260.48821714915,0,0,109
1.126096248626709,23.0,1009.51,58.007,93996.01013120246,0,0,108
1.0838162899017334,23.03,1009.48,57.986,95357.33233075554,0,0,107
1.1217527389526367,23.01,1009.53,57.947,95684.1654554599,0,0,107
1.1166746616363525,0,1009.49,57.935,0,0,0,108
0.942943811416626,22.73,0,59.171,51214.97008804073,0,21.5,107
0.9242076873779297,22.54,1009.49,60.023,0,0,21.5,107
0.8635921478271484,22.78,1009.53,59.87,61208.73125220764,0,21.562,108
0.9152154922485352,22.78,1009.51,59.532,72119.19546628643,0,21.562,108
0.8776764869689941,22.8,1009.51,59.267,0,0,21.5,108
0.9369351863861084,22.84,1009.49,59.084,83145.20523047076,0,21.562,108
0.8821334838867188,22.86,1009.5,58.917,85697.53533037024,0,21.562,108
0.9042806625366211,22.87,1009.46,58.766,87123.91741158186,0,21.562,107
0.8994719982147217,22.89,1009.48,58.651,90027.15723540161,0,21.562,108
0.9670906066894531,22.9,1009.52,58.531,89930.48742894876,0,21.562,106
0.9009716510772705,22.92,1009.51,58.433,92513.31227463798,0,21.562,107
0.9190218448638916,22.94,1009.51,58.331,0,0,21.562,107
0.9419445991516113,22.94,1009.51,58.246,0,0,21.562,107
0.9207322597503662,22.97,1009.51,0,85609.93562942848,0,21.562,107
0.947922945022583,22.98,1009.49,0,85522.51483482822,0,21.562,107
0.9183948040008545,22.99,1009.48,0,86494.07488395563,0,21.562,108
0.9312145709991455,23.01,1009.49,58.052,95032.72437711025,0,21.562,108
1.0336146354675293,23.03,1009.49,58.005,0,0,0,108
0.9677436351776123,23.02,1009.49,57.973,0,0,21.562,108
0.9324085712432861,23.03,1009.48,57.92,0,0,21.562,108
0.8911535739898682,23.05,1009.47,0,87487.96311408345,0,21.562,108
0.9257473945617676,23.06,1009.49,57.874,93943.29251384968,0,21.562,107
0.8881866931915283,23.07,1009.45,57.851,94925.01228513425,0,21.562,107
0.9257326126098633,23.08,1009.47,57.811,94925.01228513425,0,21.562,107
0.993621826171875,23.08,1009.45,57.791,0,0,21.562,107
0.908766508102417,23.09,1009.45,0,87214.64450943076,0,21.562,106
0.8932013511657715,23.1,1009.47,57.746,95466.02833712002,0,21.562,107
0.9548795223236084,23.1,1009.46,57.693,0,0,21.562,107
0.8981058597564697,23.11,1009.46,57.667,95684.1654554599,0,21.562,107
0.9506239891052246,23.12,1009.45,57.64,0,0,21.562,107
0.8723509311676025,23.13,1009.46,57.627,0,0,21.562,107
0.9710495471954346,23.13,1009.44,0,86049.7342266297,0,21.562,107
0.8671019077301025,23.13,1009.47,0,86583.49426096448,0,21.562,108
0.963813066482544,23.15,1009.49,57.571,0,0,21.562,108
0.9091348648071289,23.16,1009.48,57.545,0,0,21.562,108
0.9523885250091553,23.15,1009.49,0,86049.7342266297,0,21.562,108
0.8742825984954834,23.16,1009.5,57.511,0,0,21.562,108
0.9575314521789551,23.16,1009.51,57.505,94817.54408431874,0,21.562,107
0.8674492835998535,23.17,1009.5,57.474,94817.54408431874,0,21.562,106
0.9044456481933594,23.18,1009.47,57.433,94603.33605021639,0,21.562,106
1.0137507915496826,23.19,1009.51,57.405,94496.5945732785,0,21.562,106
0.9024019241333008,23.2,1009.52,57.404,0,0,21.562,107
0.888592004776001,23.19,1009.48,0,85522.51483482822,0,21.562,107
0.9337413311004639,23.2,1009.48,57.357,94177.81051863993,0,21.562,107
0.9283947944641113,23.19,1009.46,57.342,0,0,21.562,107
0.9154620170593262,23.21,1009.47,0,85697.53533037024,0,21.562,107
0.9138679504394531,23.21,1009.45,57.293,0,0,21.562,106
1.0772593021392822,23.21,1009.51,57.287,93756.09589098753,0,21.562,106
0.8781535625457764,23.21,1009.48,57.266,0,0,21.562,106
1.0588793754577637,23.21,1009.5,57.266,93442.28013245667,0,21.562,107
0.9128832817077637,23.22,0,57.2,85697.53533037024,0,21.562,106
0.9426982402801514,23.17,0,57.23,83062.74330984244,0,21.562,106
0.8797628879547119,23.16,1009.51,57.341,0,0,21.562,107
0.9181742668151855,23.19,1009.48,57.32,92005.15647423206,0,21.562,107
0.8829987049102783,23.19,1009.5,57.293,92718.14978327243,0,21.562,105
1.0579290390014648,23.2,1009.49,57.287,92923.89638789884,0,21.562,107
0.919081449508667,22.74,1009.46,59.324,38280.78957858958,21.625,107
0.9958736896514893,22.65,1009.47,60.038,10712.689401655889,21.625,107
0.8861570358276367,22.8,1009.47,59.683,19641.682103704403,21.687,107
0.9153401851654053,22.84,1009.45,59.367,29292.54529298123,21.687,107
0.8904983997344971,22.87,1009.44,59.08,37968.72199187685,21.687,105
0.8567905426025391,22.91,1009.46,58.852,45218.31801539607,21.687,107
0.8862383365631104,22.94,1009.47,58.686,50352.81509097615,21.687,105
0.8827135562896729,22.97,1009.44,58.51,55527.324363404245,21.687,106
0.893275260925293,22.98,1009.45,58.375,59050.89812670036,21.687,106
0.9135408401489258,23.0,1009.45,58.244,63099.468311191835,21.687,106
0.9100713729858398,23.03,1009.43,58.157,65569.52062436889,21.687,105
0.9204528331756592,23.04,1009.43,58.057,68632.28833286838,21.687,105
0.8881514072418213,23.06,1009.46,57.962,70009.19250385647,21.687,105
0.8876953125,23.08,1009.42,57.892,72368.46511768404,21.687,105
0.8971292972564697,23.09,1009.43,57.833,73835.88339138897,21.687,105
0.9394729137420654,23.1,1009.43,57.759,75910.51257678666,21.687,105
0.9710850715637207,23.13,1009.41,57.706,76674.97785975241,21.687,106
0.9241371154785156,23.14,1009.42,57.657,78324.23062122513,21.687,105
0.9765403270721436,23.16,1009.47,57.603,79969.56145507608,21.687,105
0.957780122756958,23.17,1009.48,57.559,80585.13424815594,21.687,105
0.9146194458007812,23.19,1009.43,57.49,81368.0566244163,21.687,105
0.9074885845184326,23.2,1009.45,57.457,82085.80862435349,21.687,105
0.9178922176361084,23.21,1009.46,57.432,82816.33605346407,21.687,105
0.8685898780822754,23.23,1009.46,57.379,83393.57631820985,21.687,105
0.9558818340301514,23.25,1009.46,57.331,83978.91998793349,21.687,105
0.8905963897705078,23.27,1009.47,57.289,84317.10628018195,21.687,105
0.973895788192749,23.28,1009.44,57.27,85174.60980293089,21.687,105
0.9236595630645752,23.29,1009.44,57.228,85522.51483482822,21.687,105
0.8988606929779053,23.31,1009.45,57.178,86494.07488395563,21.75,105
0.853198766708374,23.32,1009.44,57.144,85961.41338012311,21.75,105
0.8818459510803223,23.33,0,57.117,78032.32643700365,21.687,105
0.8676073551177979,23.29,1009.45,57.245,85001.71659509464,21.75,105
0.89239501953125,23.32,1009.46,57.241,85873.2736525703,21.687,105
0.9239146709442139,23.33,1009.45,57.171,86762.88882911146,21.75,105
0.9659807682037354,23.35,1009.44,57.089,87487.96311408345,21.75,105
0.9318230152130127,23.34,1009.42,57.057,87305.56076393457,21.75,105
0.9049937725067139,23.35,1009.46,57.01,87671.12922920338,21.687,103
1.0000996589660645,23.35,0,56.929,80122.5712927243,21.75,105
0.9512159824371338,23.32,1009.43,56.989,85001.71659509464,21.687,105
1.0916974544525146,23.36,1009.43,56.946,87671.12922920338,0,105
0.8936874866485596,23.38,1009.44,56.897,88225.25843876394,21.687,103
0.933082103729248,23.39,1009.42,56.868,88318.29505089573,21.687,105
0.8846435546875,23.39,1009.45,56.823,88598.58595464365,21.687,103
0.9651069641113281,23.4,1009.44,56.804,88975.08640538962,21.687,105
0.9231512546539307,23.42,1009.47,56.774,89259.56839324339,21.687,105
0.9365284442901611,23.42,1009.44,56.74,88786.43704036433,21.75,104
0.8903841972351074,23.41,1009.47,56.701,88411.52809198675,21.687,105
1.0898067951202393,23.43,1009.45,56.676,88786.43704036433,21.687,105
0.8785943984985352,23.43,0,56.601,81053.06917969447,21.687,105
0.9288840293884277,23.39,1009.45,56.654,87123.91741158186,21.75,105
0.8992147445678711,23.44,1009.48,56.649,88411.52809198675,21.75,104
0.8658671379089355,23.45,1009.49,56.628,88039.77202350875,21.687,105
0.8904080390930176,23.46,0,0,0,21.75,104
1.085920810699463,23.33,1009.44,56.738,79063.63597874614,0,109
0.9447267055511475,23.42,1009.47,56.746,85435.27239905341,21.687,105
0.8514001369476318,23.44,1009.46,56.695,86583.49426096448,21.687,105
0.9271769523620605,23.44,1009.46,56.655,87855.06391647567,21.75,105
0.94879150390625,23.46,1009.48,56.634,87947.3209879558,21.75,104
0.8828942775726318,23.46,1009.46,56.607,0,21.75,105
0.9560532569885254,23.46,1009.47,56.562,88880.66162027197,21.75,104
1.0066583156585693,23.45,1009.48,56.516,89450.23586132904,21.75,105
0.8959996700286865,23.47,1009.47,56.495,89069.71203447979,21.75,105
0.9198286533355713,23.48,1009.49,56.474,89354.80041410109,21.75,105
0.904982328414917,23.48,1009.48,56.474,89450.23586132904,21.687,105
1.0440387725830078,23.48,1009.46,56.461,89450.23586132904,21.687,106
0.8740453720092773,23.46,1009.47,56.419,89545.87538743681,21.687,105
0.9180161952972412,23.46,1009.47,0,80896.4882174905,21.75,105
1.0367984771728516,23.53,1009.47,0,85174.60980293089,21.75,105
0.9165732860565186,23.48,1009.47,56.436,90513.6405558785,21.75,105
1.0356428623199463,23.46,1009.46,56.446,90124.03509498501,21.75,106
0.9561307430267334,23.52,0,56.453,88318.29505089573,21.687,106
0.9187493324279785,23.47,1009.45,56.489,90221.12168008163,21.75,106
0.9176769256591797,23.46,1009.45,56.491,90027.15723540161,21.75,105
0.9172768592834473,23.48,1009.47,56.502,89737.76930031304,21.687,106
0.8581037521362305,23.49,1009.51,56.498,90124.03509498501,21.687,105
0.9205868244171143,23.5,1009.47,56.496,0,21.687,106
0.8783302307128906,23.48,0,56.423,80199.29599432385,21.687,104
1.0937552452087402,23.48,1009.44,56.527,87487.96311408345,21.687,105
0.9077048301696777,23.5,1009.48,56.528,88880.66162027197,21.75,104
0.9633305072784424,23.5,1009.45,0,80896.4882174905,21.75,105
0.9161865711212158,23.5,0,56.362,81053.06917969447,21.687,105
0.9182357788085938,23.54,0,56.442,0,21.687,104
0.9032926559448242,23.51,1009.49,56.465,88504.95818477751,21.687,105
0.8721795082092285,23.53,1009.47,56.433,89354.80041410109,21.687,105
0.9482855796813965,23.52,1009.49,56.42,89259.56839324339,21.687,105
0.9057040214538574,23.51,1009.49,56.401,0,21.75,104
1.0246899127960205,23.53,1009.47,56.38,89641.71964772756,21.687,106
0.887667179107666,23.53,1009.43,56.355,0,21.75,105
0.9122836589813232,23.53,1009.47,56.349,0,21.75,106
0.959528923034668,23.53,0,56.297,80122.5712927243,21.75,105
0.9554078578948975,23.49,1009.47,56.375,87033.37888067392,21.75,105
0.8862974643707275,23.33,1009.43,56.71,73770.84623450186,21.75,106
0.9063196182250977,23.69,1009.48,56.756,86943.0283294417,21.75,106
0.8655791282653809,23.49,1009.47,56.623,86943.0283294417,21.75,106
0.923370361328125,23.51,1009.49,56.511,87487.96311408345,21.687,106
0.8682940006256104,23.5,1009.46,56.49,87487.96311408345,21.687,105
0.8789386749267578,23.5,1009.44,56.446,87947.3209879558,21.687,106
0.885974645614624,23.51,0,56.383,78471.00322206241,21.687,103
0.910592794418335,23.49,1009.47,56.46,86404.84001375004,21.687,106
0.8679604530334473,23.51,1009.48,56.433,87579.45040151576,21.687,105
1.0074613094329834,23.58,1009.47,0,84232.30460823471,21.75,106
0.8577466011047363,23.54,1009.46,56.397,87947.3209879558,21.75,104
0.8876421451568604,23.55,1009.42,56.353,88786.43704036433,21.687,105
0.8941330909729004,23.55,0,56.291,79741.13933464717,21.75,105
0.8766579627990723,23.5,1009.45,56.355,85785.3144874128,21.75,105
0.8564102649688721,23.53,1009.46,56.355,87487.96311408345,21.75,105
0.9217526912689209,0,1009.44,56.616,75568.04491220551,21.687,106
0.9129481315612793,23.57,1009.45,56.643,85174.60980293089,21.75,106
0.8927648067474365,23.52,1009.45,56.537,0,21.75,106
0.9241533279418945,23.21,1009.46,57.509,53608.04707766373,21.75,105
0.8975350856781006,23.53,1009.44,57.441,72119.19546628643,21.75,105
0.9208569526672363,23.4,1009.43,57.163,77027.575525238,21.75,105
0.9539973735809326,23.17,1009.43,57.628,53505.303388765635,21.687,106
0.9151582717895508,23.46,0,57.556,62674.48947792373,21.75,105
0.9281375408172607,23.33,1009.44,57.371,72556.55110685708,21.75,106
0.9262721538543701,23.38,0,57.155,69950.71938764703,21.75,106
0.9105234146118164,23.36,1009.42,57.109,77670.49172558666,21.75,105
0.8644626140594482,23.41,1009.47,57.025,80818.42438501977,21.75,105
0.8705682754516602,23.42,1009.43,56.956,82247.0320770831,21.75,105
0.8792459964752197,23.45,1009.48,56.88,83145.20523047076,21.75,105
0.8970868587493896,23.45,1009.45,56.816,84317.10628018195,21.75,105
0.8919239044189453,23.46,1009.45,56.738,84743.68885993834,21.75,105
0.9177169799804688,23.48,1009.44,56.671,85785.3144874128,21.75,104
0.9165093898773193,23.47,1009.46,56.631,85348.20777681987,21.75,105
0.9280750751495361,23.49,1009.46,56.581,85961.41338012311,21.75,104
0.9550082683563232,23.5,1009.42,56.509,86404.84001375004,21.75,105
0.9165248870849609,23.51,1009.46,56.471,86673.09871761301,21.75,105
0.8561134338378906,23.5,1009.45,0,78178.00604742469,21.75,105
0.9159824848175049,23.51,1009.45,56.42,0,21.75,104
0.9235970973968506,23.53,1009.4,56.38,86762.88882911146,21.75,104
0.9267635345458984,23.51,0,56.326,78397.54822588939,21.75,103
0.8616058826446533,23.48,1009.43,56.401,0,21.75,103
0.8877177238464355,23.52,1009.43,56.395,86404.84001375004,21.75,105
0.8834376335144043,23.52,1009.44,56.355,0,21.75,104
0.8979177474975586,23.53,1009.43,56.347,87123.91741158186,21.75,104
0.8891682624816895,23.53,1009.43,56.311,86943.0283294417,21.75,105
0.8900151252746582,23.53,1009.43,0,78692.19643243581,21.75,105
0.9593873023986816,23.54,1009.46,56.281,87305.56076393457,21.75,106
0.8830642700195312,23.54,0,56.219,78618.32693660128,21.75,104
0.8681790828704834,23.51,1009.44,56.283,85174.60980293089,21.75,105
0.8880326747894287,23.53,1009.43,56.302,86852.86517305611,21.75,105
0.9268379211425781,23.55,1009.44,56.281,86583.49426096448,21.75,105
0.9141838550567627,23.55,1009.43,56.269,87214.64450943076,21.75,105
0.8969523906707764,23.57,1009.44,56.244,87855.06391647567,21.75,105
0.8676831722259521,23.55,1009.43,56.222,87396.66676726882,21.75,105
0.9122636318206787,23.56,1009.41,56.221,87671.12922920338,21.75,105
0.8739569187164307,23.56,1009.42,56.217,87487.96311408345,21.75,105
0.9801692962646484,23.57,1009.47,56.204,87579.45040151576,21.75,105
0.8924329280853271,23.58,1009.45,56.19,87947.3209879558,21.75,105
0.9539005756378174,23.58,0,56.134,79363.32188607007,21.75,105
0.8866639137268066,23.55,1009.43,56.221,85001.71659509464,21.75,105
0.9255764484405518,23.58,1009.44,56.215,87033.37888067392,21.75,103
0.9193003177642822,23.59,0,56.14,78178.00604742469,21.75,105
0.9250550270080566,23.55,1009.45,56.233,85001.71659509464,21.75,105
0.897183895111084,23.58,1009.41,56.228,86226.92151419823,21.75,105
0.9333291053771973,23.58,1009.41,56.215,86404.84001375004,21.75,118
0.9173989295959473,23.6,1009.41,56.199,87123.91741158186,21.75,115
1.0361614227294922,23.6,1009.43,56.192,86943.0283294417,21.75,116
0.8794918060302734,23.61,1009.45,56.173,87123.91741158186,21.75,115
0.9407963752746582,23.61,1009.43,56.173,87763.00019929743,21.75,117
0.875584602355957,23.61,1009.44,56.148,87123.91741158186,21.75,115
0.8657255172729492,23.62,1009.42,56.161,87214.64450943076,21.75,116
0.9470555782318115,23.62,1009.41,56.143,87487.96311408345,21.75,116
0.8557698726654053,23.62,1009.41,56.13,87487.96311408345,21.812,117
0.8789017200469971,23.6,1009.41,56.095,87214.64450943076,21.812,117
0.909048318862915,23.61,1009.42,56.076,87487.96311408345,21.75,117
0.8951458930969238,23.62,1009.41,56.077,87396.66676726882,21.75,117
0.9539024829864502,23.62,1009.42,56.071,87396.66676726882,21.75,117
0.882789134979248,23.62,1009.41,56.064,87214.64450943076,21.75,116
0.9045889377593994,23.63,1009.4,56.058,87579.45040151576,21.75,116
0.9851341247558594,23.62,1009.42,56.052,87214.64450943076,21.75,117
0.917341947555542,23.63,1009.42,56.039,88039.77202350875,21.75,117
0.8716890811920166,23.63,0,56.002,78618.32693660128,21.75,117
0.9108946323394775,23.58,1009.43,56.059,84829.52387023401,21.75,116
0.8712546825408936,23.61,1009.42,56.089,86049.7342266297,21.75,116
0.8973371982574463,23.61,1009.43,56.057,86762.88882911146,21.75,116
0.8653056621551514,23.47,1009.45,56.244,77742.58996542552,21.75,116
1.1819958686828613,33.7,1026.24,56.208,0,21.75,115
1.019190788269043,23.62,0,56.299,79288.18762055546,21.75,119
0.8766272068023682,23.65,1009.44,56.292,86583.49426096448,21.75,116
0.8962516784667969,23.58,1009.41,56.215,0,21.75,116
0.8895213603973389,23.33,1009.42,56.926,61208.73125220764,21.75,116
0.924579381942749,22.86,1009.46,59.073,18480.199988617187,21.812,116
1.723524570465088,33.7,694.0,55.864,0,21.687,107
1.1584703922271729,22.68,694.21,0,4420.599406990848,21.687,111
0.9243533611297607,22.92,1009.24,55.732,9435.724269051321,21.687,108
0.908738374710083,22.82,1009.23,55.371,14902.63521560474,21.687,108
0.8951687812805176,22.85,1009.2,55.111,0,21.687,107
1.2194726467132568,22.97,1009.25,54.917,0,21.687,107
0.881967306137085,22.94,1009.23,0,27945.111182090477,21.687,107
1.216367244720459,23.02,1009.23,54.617,0,21.687,108
0.885303258895874,23.0,1009.24,54.524,40775.71124970288,21.687,108
0.899608850479126,22.99,1009.22,54.413,0,21.687,108
0.9287161827087402,23.0,1009.23,54.344,47632.27573605902,21.687,108
0.9254422187805176,23.02,1009.22,54.262,50811.04107619954,21.687,107
1.1069920063018799,22.97,1009.24,0,45512.89664414982,21.687,108
0.8889741897583008,23.23,0,54.309,51752.97710299083,21.687,108
0.9318122863769531,23.02,1009.21,0,51090.00188217919,21.687,106
0.9124810695648193,23.06,0,54.063,53780.16624415814,21.687,107
0.9278416633605957,23.05,1009.22,54.066,0,21.687,107
0.9525496959686279,23.09,1009.23,54.019,0,21.687,106
0.858687162399292,22.95,0,54.021,50688.033980274544,21.687,107
0.8916628360748291,23.02,1009.22,54.07,61841.47724144421,21.687,108
0.9177730083465576,23.09,1009.23,53.975,66771.87374793636,21.687,108
0.8921489715576172,23.13,0,53.858,62116.67665386938,21.687,107
0.9335572719573975,23.1,1009.22,53.863,68352.2225993167,21.687,108
0.9394583702087402,23.15,1009.21,53.822,71503.46997330911,21.687,107
0.9128892421722412,23.22,0,53.741,72745.61732320007,21.75,107
0.857745885848999,23.18,0,53.637,69028.25836354015,21.75,106
1.096848964691162,23.22,1009.24,0,70958.23771450158,21.687,108
0.9074513912200928,23.19,1009.24,53.599,77959.69004190585,21.75,107
0.8660638332366943,23.2,1009.21,53.503,79063.63597874614,21.687,106
0.9149847030639648,23.2,1009.21,53.426,0,21.75,107
0.8600668907165527,23.05,1009.21,53.493,71381.58437047312,21.75,107
0.9276156425476074,23.19,1009.21,0,69601.92167078008,21.687,107
0.8790695667266846,23.22,0,54.059,71810.01287058998,21.687,107
0.8811144828796387,23.2,1009.22,0,70362.09447268223,21.687,108
0.9042866230010986,23.24,0,54.563,72999.24370002387,21.687,106
0.8702490329742432,23.2,1009.22,54.331,81131.5871876725,21.687,107
0.8843886852264404,0,1009.23,54.062,0,21.687,108
0.9088625907897949,23.11,1009.2,53.89,73966.30233983103,21.687,107
0.8776185512542725,23.23,1009.2,53.806,0,21.687,107
0.986785888671875,23.34,1009.24,0,81053.06917969447,21.687,108
0.8664658069610596,23.28,0,53.539,77383.43110610486,21.687,106
0.8511543273925781,23.16,0,53.609,67853.82231412835,21.687,108
0.9181489944458008,23.21,1009.22,0,71564.56900093317,21.687,107
0.9045310020446777,23.28,1009.21,0,76117.4871995945,21.687,108
0.8760619163513184,23.29,1009.2,53.548,0,21.687,108
0.9402070045471191,23.17,1009.17,53.508,78914.64016978019,21.687,107
0.9698469638824463,23.26,0,53.42,76534.84100639627,21.687,108
0.909808874130249,23.23,1009.21,53.402,84232.30460823471,21.687,107
0.9491188526153564,23.26,1009.18,53.334,0,21.687,107
